ID|TYPE|NAMERING|LEGRING|RINGSTART|RINGEND|RINGNOTUSEDREASON|NEWLEGRING|RINGVERIFICATION|DIARIO|RINGER|MEASURER|INTERMEDIARYRINGER|LAYMANID|EVENTDATE|EVENTDATEACCURACY|HOUR|EURINGPROVINCECODE|SCHEMEID|MUNICIPALITY|BIRDSTATION|LOCALITY|PERSONALPLACENAME|COORDINATESYSTEM|COORDINATEACCURACY|COORDINATEMEASUREMENTMETHOD|SOURCEOFRECOVERY|CAPTUREMETHOD|RINGSATTACHED|RECOVERYMETHOD|RECOVERYMETHODACCURACY|BIRDCONDITIONEURING|BIRDMOVED|NOTES|HIDDENNOTES|SPECIES|SPECIESACCURACY|BIRDCONDITION|BIRDACTIVITIES|AGE|AGEDETERMINATIONMETHOD|SEX|SEXDETERMINATIONMETHOD|WEIGHTINGRAMS|WINGLENGTHACCURACY|THIRDFEATHERLENGTHINMILLIS|MOULTING|LEGACYFAT|FAT|FATACCURACY|MUSCLEFITNESS|MUSCLEFITNESSACCURACY|BROODPATCH|CLUTCHNUMBER|CLUTCHNUMBEROWNER|NUMBEROFYOUNGS|AGEOFYOUNGSINDAYS|AGEOFYOUNGSACCURACY|ATTACHMENTPOINT|FIELDREADABLECODE|MAINCOLOR|CODECOLOR|CODEALIGN|UPSIDEDOWN|METALRINGCOLOR|ATTACHMENTLEFTRIGHT|MAINSHADE|ACCURACYOFCOLORS|NUMBEROFSIGHTNINGS|FIELDREADABLECHANGES|REMOVEDFIELDREADABLECODE|REMOVEDFIELDREADABLEMAINCOLOR|FIELDREADABLENOTES|ADDITIONALINFORMATIONCODE|FIELDREADABLECHANGEEURINGCODE|LEGACYSOMETHINGUNCERTAIN|CREATED|UNIFORMLAT|UNIFORMLON|EUREFLAT|EUREFLON|WGS84DECIMALLAT|WGS84DECIMALLON|WGS84DEGREELAT|WGS84DEGREELON|DISTANCETORINGINGINKILOMETERS|DIRECTIONTORINGINGINDEGREES|TIMETORINGINGINDAYS|BIOMETRICNOTES|HIRRUSBROODPATCH|HIRRUSLONGESTMIDDLERECTRIX|HIRRUSOUTMOSTLEFTRECTRIX|HIRRUSOUTMOSTRIGHTRECTRIX|HIRRUSTAILNOTCHDEEPNESS|HIRRUSBODYMOULTING|HIRRUSTENTHREMIGES|HIRRUSNINTHREMIGES|HIRRUSEIGHTREMIGES|HIRRUSNOTES|FIELDREADABLECONDITION|COLONYPAIRCOUNT|COLONYPAIRCOUNTACCURACY|COLONYSIZEINMETERS|COLONYNOTES|BATCAPTUREPLACE|BATAGE|BATAGEDETERMINATIONMETHOD|BATRIGHTARMLENGTHINMILLIS|BATLEFTARMLENGTHINMILLIS|BATFIFTHFINGERINMILLIS|BATREPRODUCTIVESTAGE|BATHIBERNATION|WINGWEAR|WINGLENGTHABNORMALITYREASON|EGGINSIDE|CLOACASIZE|CLOACASTATUS|SICKNESSNOTES|FAULTBARS|INJURIESNOTES|MOULTSTATUS|TER1MOULT|TER2MOULT|TER3MOULT|SEC6MOULT|SEC5MOULT|SEC4MOULT|SEC3MOULT|SEC2MOULT|SEC1MOULT|PRIM1MOULT|PRIM2MOULT|PRIM3MOULT|PRIM4MOULT|PRIM5MOULT|PRIM6MOULT|PRIM7MOULT|PRIM8MOULT|PRIM9MOULT|PRIM10MOULT|REC1MOULT|REC2MOULT|REC3MOULT|REC4MOULT|REC5MOULT|REC6MOULT|BODYFEATHERSMOULTINTENSITY|BODYFEATHERSMOULTPROGRESS|TARSUSLENGTHTOES|TARSUSLENGTHLASTSCALE|TARSUSDIAMETER|NAILLENGTH|PRIM1WINGFORMULA|PRIM2WINGFORMULA|PRIM3WINGFORMULA|PRIM4WINGFORMULA|PRIM5WINGFORMULA|PRIM6WINGFORMULA|PRIM7WINGFORMULA|PRIM8WINGFORMULA|PRIM9WINGFORMULA|PRIM10WINGFORMULA|OUTERSECONDARYWINGFORMULA|PRIM2EMARGINATION|TAILLENGTH|TAILLENTHVERTICAL|MOULTINGALULALEFT|MOULTINGALULARIGHT|MOULTINGCARPILEFT|MOULTINGCARPIRIGHT|MOULTINGBICOVERTSLEFT|MOULTINGBICOVERTSRIGHT|MOULTINGTETRIALLEFT|MOULTINGTETRIALRIGHT|MOULTINGTAILLEFT|MOULTINGTAILRIGHT|BEAKLENGTHSKULL|BEAKLENGTHFEATHERS|BEAKLENGTHNOSTRIL|HEADBEAKLENGTH|BEAKHEIGHT|BEAKWIDTH|FICHYPDROST|PYRPYRTAILSPOTS|FLEAS|LICES|SARCOPTICMANGES|POXVIRUS|PARASITENOTES|MITES|BIRDSFLIES|PARASITESAMPLES|MODIFIED|MODIFIEDBY|CUSTOMFIELD1|CUSTOMVALUE1|CUSTOMFIELD2|CUSTOMVALUE2|CUSTOMFIELD3|CUSTOMVALUE3|CUSTOMFIELD4|CUSTOMVALUE4|CUSTOMFIELD5|CUSTOMVALUE5|CUSTOMFIELD6|CUSTOMVALUE6|CUSTOMFIELD7|CUSTOMVALUE7|CUSTOMFIELD8|CUSTOMVALUE8|WINGLENGTHINMILLIMETERS|WINGLENGTHMINMEASUREMENT|MINUTE|PRIM10DISTANCEPCWINGFORMULA|INTERESTINGRECOVERY|VALIDFORLONGEVITY|NOLETTER|LEGACYWING|LEGACYWINGMIN|WINGLENGTHOTHERMETHOD|WINGLENGTHNOTES|NETID|FOREIGNRINGSCHEME|FOREIGNRING|FOREIGNRINGNOTES|NESTBOXID|WADERSANKLETTOE|WADERSFAT||ID.RINGING|TYPE.RINGING|NAMERING.RINGING|LEGRING.RINGING|RINGSTART.RINGING|RINGEND.RINGING|RINGNOTUSEDREASON.RINGING|NEWLEGRING.RINGING|RINGVERIFICATION.RINGING|DIARIO.RINGING|RINGER.RINGING|MEASURER.RINGING|INTERMEDIARYRINGER.RINGING|LAYMANID.RINGING|EVENTDATE.RINGING|EVENTDATEACCURACY.RINGING|HOUR.RINGING|EURINGPROVINCECODE.RINGING|SCHEMEID.RINGING|MUNICIPALITY.RINGING|BIRDSTATION.RINGING|LOCALITY.RINGING|PERSONALPLACENAME.RINGING|COORDINATESYSTEM.RINGING|COORDINATEACCURACY.RINGING|COORDINATEMEASUREMENTMETHOD.RINGING|SOURCEOFRECOVERY.RINGING|CAPTUREMETHOD.RINGING|RINGSATTACHED.RINGING|RECOVERYMETHOD.RINGING|RECOVERYMETHODACCURACY.RINGING|BIRDCONDITIONEURING.RINGING|BIRDMOVED.RINGING|NOTES.RINGING|HIDDENNOTES.RINGING|SPECIES.RINGING|SPECIESACCURACY.RINGING|BIRDCONDITION.RINGING|BIRDACTIVITIES.RINGING|AGE.RINGING|AGEDETERMINATIONMETHOD.RINGING|SEX.RINGING|SEXDETERMINATIONMETHOD.RINGING|WEIGHTINGRAMS.RINGING|WINGLENGTHACCURACY.RINGING|THIRDFEATHERLENGTHINMILLIS.RINGING|MOULTING.RINGING|LEGACYFAT.RINGING|FAT.RINGING|FATACCURACY.RINGING|MUSCLEFITNESS.RINGING|MUSCLEFITNESSACCURACY.RINGING|BROODPATCH.RINGING|CLUTCHNUMBER.RINGING|CLUTCHNUMBEROWNER.RINGING|NUMBEROFYOUNGS.RINGING|AGEOFYOUNGSINDAYS.RINGING|AGEOFYOUNGSACCURACY.RINGING|ATTACHMENTPOINT.RINGING|FIELDREADABLECODE.RINGING|MAINCOLOR.RINGING|CODECOLOR.RINGING|CODEALIGN.RINGING|UPSIDEDOWN.RINGING|METALRINGCOLOR.RINGING|ATTACHMENTLEFTRIGHT.RINGING|MAINSHADE.RINGING|ACCURACYOFCOLORS.RINGING|NUMBEROFSIGHTNINGS.RINGING|FIELDREADABLECHANGES.RINGING|REMOVEDFIELDREADABLECODE.RINGING|REMOVEDFIELDREADABLEMAINCOLOR.RINGING|FIELDREADABLENOTES.RINGING|ADDITIONALINFORMATIONCODE.RINGING|FIELDREADABLECHANGEEURINGCODE.RINGING|LEGACYSOMETHINGUNCERTAIN.RINGING|CREATED.RINGING|UNIFORMLAT.RINGING|UNIFORMLON.RINGING|EUREFLAT.RINGING|EUREFLON.RINGING|WGS84DECIMALLAT.RINGING|WGS84DECIMALLON.RINGING|WGS84DEGREELAT.RINGING|WGS84DEGREELON.RINGING|DISTANCETORINGINGINKILOMETERS.RINGING|DIRECTIONTORINGINGINDEGREES.RINGING|TIMETORINGINGINDAYS.RINGING|BIOMETRICNOTES.RINGING|HIRRUSBROODPATCH.RINGING|HIRRUSLONGESTMIDDLERECTRIX.RINGING|HIRRUSOUTMOSTLEFTRECTRIX.RINGING|HIRRUSOUTMOSTRIGHTRECTRIX.RINGING|HIRRUSTAILNOTCHDEEPNESS.RINGING|HIRRUSBODYMOULTING.RINGING|HIRRUSTENTHREMIGES.RINGING|HIRRUSNINTHREMIGES.RINGING|HIRRUSEIGHTREMIGES.RINGING|HIRRUSNOTES.RINGING|FIELDREADABLECONDITION.RINGING|COLONYPAIRCOUNT.RINGING|COLONYPAIRCOUNTACCURACY.RINGING|COLONYSIZEINMETERS.RINGING|COLONYNOTES.RINGING|BATCAPTUREPLACE.RINGING|BATAGE.RINGING|BATAGEDETERMINATIONMETHOD.RINGING|BATRIGHTARMLENGTHINMILLIS.RINGING|BATLEFTARMLENGTHINMILLIS.RINGING|BATFIFTHFINGERINMILLIS.RINGING|BATREPRODUCTIVESTAGE.RINGING|BATHIBERNATION.RINGING|WINGWEAR.RINGING|WINGLENGTHABNORMALITYREASON.RINGING|EGGINSIDE.RINGING|CLOACASIZE.RINGING|CLOACASTATUS.RINGING|SICKNESSNOTES.RINGING|FAULTBARS.RINGING|INJURIESNOTES.RINGING|MOULTSTATUS.RINGING|TER1MOULT.RINGING|TER2MOULT.RINGING|TER3MOULT.RINGING|SEC6MOULT.RINGING|SEC5MOULT.RINGING|SEC4MOULT.RINGING|SEC3MOULT.RINGING|SEC2MOULT.RINGING|SEC1MOULT.RINGING|PRIM1MOULT.RINGING|PRIM2MOULT.RINGING|PRIM3MOULT.RINGING|PRIM4MOULT.RINGING|PRIM5MOULT.RINGING|PRIM6MOULT.RINGING|PRIM7MOULT.RINGING|PRIM8MOULT.RINGING|PRIM9MOULT.RINGING|PRIM10MOULT.RINGING|REC1MOULT.RINGING|REC2MOULT.RINGING|REC3MOULT.RINGING|REC4MOULT.RINGING|REC5MOULT.RINGING|REC6MOULT.RINGING|BODYFEATHERSMOULTINTENSITY.RINGING|BODYFEATHERSMOULTPROGRESS.RINGING|TARSUSLENGTHTOES.RINGING|TARSUSLENGTHLASTSCALE.RINGING|TARSUSDIAMETER.RINGING|NAILLENGTH.RINGING|PRIM1WINGFORMULA.RINGING|PRIM2WINGFORMULA.RINGING|PRIM3WINGFORMULA.RINGING|PRIM4WINGFORMULA.RINGING|PRIM5WINGFORMULA.RINGING|PRIM6WINGFORMULA.RINGING|PRIM7WINGFORMULA.RINGING|PRIM8WINGFORMULA.RINGING|PRIM9WINGFORMULA.RINGING|PRIM10WINGFORMULA.RINGING|OUTERSECONDARYWINGFORMULA.RINGING|PRIM2EMARGINATION.RINGING|TAILLENGTH.RINGING|TAILLENTHVERTICAL.RINGING|MOULTINGALULALEFT.RINGING|MOULTINGALULARIGHT.RINGING|MOULTINGCARPILEFT.RINGING|MOULTINGCARPIRIGHT.RINGING|MOULTINGBICOVERTSLEFT.RINGING|MOULTINGBICOVERTSRIGHT.RINGING|MOULTINGTETRIALLEFT.RINGING|MOULTINGTETRIALRIGHT.RINGING|MOULTINGTAILLEFT.RINGING|MOULTINGTAILRIGHT.RINGING|BEAKLENGTHSKULL.RINGING|BEAKLENGTHFEATHERS.RINGING|BEAKLENGTHNOSTRIL.RINGING|HEADBEAKLENGTH.RINGING|BEAKHEIGHT.RINGING|BEAKWIDTH.RINGING|FICHYPDROST.RINGING|PYRPYRTAILSPOTS.RINGING|FLEAS.RINGING|LICES.RINGING|SARCOPTICMANGES.RINGING|POXVIRUS.RINGING|PARASITENOTES.RINGING|MITES.RINGING|BIRDSFLIES.RINGING|PARASITESAMPLES.RINGING|MODIFIED.RINGING|MODIFIEDBY.RINGING|CUSTOMFIELD1.RINGING|CUSTOMVALUE1.RINGING|CUSTOMFIELD2.RINGING|CUSTOMVALUE2.RINGING|CUSTOMFIELD3.RINGING|CUSTOMVALUE3.RINGING|CUSTOMFIELD4.RINGING|CUSTOMVALUE4.RINGING|CUSTOMFIELD5.RINGING|CUSTOMVALUE5.RINGING|CUSTOMFIELD6.RINGING|CUSTOMVALUE6.RINGING|CUSTOMFIELD7.RINGING|CUSTOMVALUE7.RINGING|CUSTOMFIELD8.RINGING|CUSTOMVALUE8.RINGING|WINGLENGTHINMILLIMETERS.RINGING|WINGLENGTHMINMEASUREMENT.RINGING|MINUTE.RINGING|PRIM10DISTANCEPCWINGFORMULA.RINGING|INTERESTINGRECOVERY.RINGING|VALIDFORLONGEVITY.RINGING|NOLETTER.RINGING|LEGACYWING.RINGING|LEGACYWINGMIN.RINGING|WINGLENGTHOTHERMETHOD.RINGING|WINGLENGTHNOTES.RINGING|NETID.RINGING|FOREIGNRINGSCHEME.RINGING|FOREIGNRING.RINGING|FOREIGNRINGNOTES.RINGING|NESTBOXID.RINGING|WADERSANKLETTOE.RINGING|WADERSFAT.RINGING|
9420525|recovery|X 0925929|X 0925929||||||518605||||1959|1998-09-09|0|10|NO36|NOS|||LISTA FYR, FARSUND||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1|||||||||||||||||||||||||||||||||||0|||||||58.116666667|6.566666667|580700|63400|926|261|22|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||2023648|ringing|X 0925929|X 0925929|X 0925929|||X 0925929|||737||||1998-08-18||20|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1||||12.7||50.5||2||||||||||||||||||||||||||||||6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9434382|recovery|JL0140782|JL0140782||||||523104||||1896|1999-10-09|0|5|DEBB|DEH|||RIETZER SEE, POTSDAM-MITTELMARK||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1|||||||||||||||||||||||||||||||||||0|||||||52.366666667|12.65|522200|123900|1095|220|44|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||64|||||||64||||||||||||2086820|ringing|JL0140782|JL0140782|JL0140782|||JL0140782|||447||||1999-08-26||6|SF86||HALIKK||||YKJ|100|||V||||||||ACRSCI|||O|1|K|||11.1||47.5||0||||||||||||||||||||||||||||||6702200|3284300|6699386|284218|60.37320651|23.08568194|602223|230508||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
9467053|recovery|JL0161131|JL0161131||||||566658|||||1999-09-12|0||BL21|BLB|||CLABECQ||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1|||||||||||||||||||||||||||||||||||0|||||||50.683333333|4.216666667|504100|41300|1664|240|22|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||2080263|ringing|JL0161131|JL0161131|JL0161131|||JL0161131|||813||||1999-08-21||21|SF87||ESPOO||||YKJ|100|||V||||||||ACRSCI||||1|K|||15.5||51.5||4||||||||||||||||||||||||||||||6678200|3379200|6675397|379080|60.19743244|24.81882822|601150|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
9532327|recovery|JL0045925|JL0045925||||||626779||||1263|2001-08-21|0|9|DEFD||||DÜSSELDORF||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||+1||||11.1||49.5|||||||||||||||||||||||||||||0|||||||51.3|7.05|511800|70300|1382|230|743|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66||||||||||||2112019|ringing|JL0045925|JL0045925|JL0045925|||JL0045925|||592||||1999-08-09||6|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||+1||||11.6||||2||||||||||||||||||||||||||||||6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66|||||||||||
9436949|recovery|JL0045931|JL0045931||||||522645|||||1999-09-01|0|6|SV51|SVS|||FLOMMEN, FALSTERBO||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1||||12.4||||6|||||||||||||||||||||||||||0|||||||55.4|12.833333333|552400|125000|787|229|23|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66||||||||||||2112024|ringing|JL0045931|JL0045931|JL0045931|||JL0045931|||592||||1999-08-09||6|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1||||11||||0||||||||||||||||||||||||||||||6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66|||||||||||
10135462|recovery|JL0045829|JL0045829||||||522625|||||1999-08-22|0|9|SV51|SVS|||FLOMMEN, FALSTERBO||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1||||12.7||||5|||||||||||||||||||||||||||0|||||||55.4|12.833333333|552400|125000|787|229|17|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||69|||||||69||||||||||||2112600|ringing|JL0045829|JL0045829|JL0045829|||JL0045829|||942||||1999-08-05||9|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1||||12.1||||0||||||||||||||||||||||||||||||6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||67|||||||67|||||||||||
9459125|recovery|JL0143701|JL0143701|||||T|524197|||||1999-10-13|0||HEGE|HES|||GENÈVE||WGS84-DMS|1000||2|||44|0|2||Rohrsänger|||||||||||||||||||||||||||||||||||||||||0|||||||46.216666667|6.15|461300|60900|1896|221|49|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||2115219|ringing|JL0143701|JL0143701|JL0143701|||JL0143701|||2644||||1999-08-25||7|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1||||13.9||||1||||||||||||||||||||||||||||||6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9553311|recovery|JL0145018|JL0145018||||XT0052147||685562|||||2001-06-02|0||RU04|RUM|||RYBACHIY, ZELENOGRADSKIY DISTR.||WGS84-DMS|1000||2|||20|0|8||Added new ring Moskwa XT-52.147||ACRSCI|||||||||||||||||||||||||||||||||||||||0|||||||55.083333333|20.733333333|550500|204400|598|190|609|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||2127181|ringing|JL0145018|JL0145018|JL0145018|||JL0145018|||737||||1999-10-02||7|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1||||13.3||52.5||2||||||||||||||||||||||||||||||6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9459916|recovery|X 0817800|X 0817800||||B 0915922||523062|||||1999-09-23|0||DEGW|DEW|||VOSLAPPER GRODEN||WGS84-DMS|1000||2|||20|0|8||Zweiter Ring B.915922 Helgoland||ACRSCI||||1|||||||||||||||||||||||||||||||||||0|||||||53.6|8.133333333|533600|80800|1221|225|32|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||2127334|ringing|X 0817800|X 0817800|X 0817800|||X 0817800|||658||||1999-08-22||7|SF88||KRISTI||||WGS84-DMS|1000|||A||||||||ACRSCI||||PM||||12.8||46||||||||||||||||||||||||||||||||6903151|3202919|6900256|202868|62.116666667|21.3|620700|211800||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9570694|recovery|JL0065633|JL0065633||||||689836|||||2001-05-09|0|6|IA63|IAB|||USTICA (ISOLA)||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||+1|||||||||||||||||||||||||||||||||||0|||||||38.7|13.183333333|384200|131100|2525|204|631|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||2135491|ringing|JL0065633|JL0065633|JL0065633|||JL0065633|||632||||1999-08-17||7|SF87||ESPOO||||YKJ|100|||L||||||||ACRSCI||||1|K|||12.1||54||1||||||||||||||||||||||||||||||6678200|3379200|6675397|379080|60.19743244|24.81882822|601150|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
9507306|recovery|JL0172656|JL0172656||||||575543|||||2000-08-27|0|15|LI00|LIK|||VENTES RAGAS, SILUTE||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1||||11.4|||||||||||||||||||||||||||||||0|||||||55.35|21.216666667|552100|211300|580|203|14|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||65|||||||65||||||||||||2221422|ringing|JL0172656|JL0172656|JL0172656|||JL0172656|||888||||2000-08-13||9|SF87||ESPOO||||YKJ|100|||L||||||||ACRSCI||||1|V|||10.5||50||1||||||||||||||||||||||||||||||6678200|3379200|6675397|379080|60.19743244|24.81882822|601150|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
9516025|recovery|JL0172120|JL0172120||||||622143|||||2000-08-24|0||BL20|BLB|||WESTMALLE||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1|||||||||||||||||||||||||||||||||||0|||||||51.3|4.683333333|511800|44100|1591|241|22|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||2210762|ringing|JL0172120|JL0172120|JL0172120|||JL0172120|||888||||2000-08-02||5|SF87||ESPOO||||YKJ|100|||L||||||||ACRSCI||||1|V|||11.3||51.5||0||||||||||||||||||||||||||||||6678200|3379200|6675397|379080|60.19743244|24.81882822|601150|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
9508199|recovery|JL0317082|JL0317082||||||622036|||||2000-10-28|0|8|PO91|POL|||HERDADE DA FONTE BOA, ÉVORA||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||||||11.2|||||||||||||||||||||||||||||||0|||||||38.6|-7.85|383600|-75100|3202|235|48|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||68|||||||68||||||||||||2272899|ringing|JL0317082|JL0317082|JL0317082|||JL0317082|||737||||2000-09-10||7|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1|K|||12||52.5||1||||||||||||||||||||||||||||||6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9876075|recovery|JL0302829|JL0302829||||||1117465|||||2001-10-02||14|IA06|IAB|||CANTON MAGISTRIS, VERBANIA||WGS84-DMS|1000||2|||20||8||||ACRSCI||||1||||17.2|||||8|||||||||||||||||||||||||||||||||45.933333333|8.5|455600|83000|1913|221|33|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||66|||||||66||||||||||||2323451|ringing|JL0302829|JL0302829|JL0302829|||JL0302829|||888||||2001-08-30||8|SF87||ESPOO||||YKJ|100|||W||||||||ACRSCI||||1|V|||13.7||50.5||4||||||||||||||||||||||||||||||6678300|3379200|6675497|379080|60.19832933|24.81876867|601153|244907||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
10155736|recovery|JL0318589|JL0318589||||||685484|||||2001-09-24|0||BL23|BLB|||NEREM||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||1|||||||||||||||||||||||||||||||||||0|||||||50.766666667|5.5|504600|53000|1495|232|30|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all||||||||||||||||||||||||||||||||||||2380738|ringing|JL0318589|JL0318589|JL0318589|||JL0318589|||737||||2001-08-25||9|SF86||KAARIN|RAUOLA|||YKJ|100|||V||||||||ACRSCI||||1|K|||10.7||51||0||||||||||||||||||||||||||||||6708300|3240200|6705484|240136|60.401897182|22.280999629|602406|221651||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
9569508|recovery|JL0491891|JL0491891||||||689230|||||2002-09-13|0|5|SV51|SVS|||FLOMMEN, FALSTERBO||WGS84-DMS|1000||2|||20|0|8||||ACRSCI||||2||||11.5||||2|||||||||||||||||||||||||||0|||||||55.4|12.833333333|552400|125000|649|224|95|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||68|||||||68||||||||||||2407268|ringing|JL0491891|JL0491891|JL0491891|||JL0491891|||831||||2002-06-10||9|SF90||LEMLAN|LÅGSI|||WGS84-DMS|1000|||L||||||||ACRSCI|||O|+1||||||||||||||||||||||||||||||||||||||6656781|3104366|6653985|104357|59.833333333|19.933333333|595000|195600||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||2023-12-16|reprocess-all|||||||||||||||||||||||||||||||||||
